user_id,product_id,discount_offered,converted
580,1170,17,1
218,1246,50,1
102,1090,31,1
554,1049,10,1
288,1294,10,1
167,1150,37,0
621,1132,34,0
36,1059,50,0
744,1199,39,1
741,1215,27,0
353,1049,14,0
676,1232,23,0
899,1247,32,1
73,1239,27,1
648,1168,8,0
353,1048,24,0
891,1051,23,1
70,1299,46,0
425,1098,31,0
999,1216,38,0
708,1177,8,0
781,1080,42,1
561,1185,11,0
828,1027,11,1
642,1195,30,0
956,1214,30,1
517,1114,23,0
428,1242,13,0
539,1124,24,1
160,1076,46,1
149,1196,49,1
776,1044,20,1
230,1186,21,0
712,1246,26,0
562,1084,17,0
67,1207,16,1
812,1151,14,1
381,1156,5,0
58,1016,36,0
259,1165,34,1
342,1145,12,0
838,1037,25,0
130,1045,26,1
727,1206,22,0
172,1062,6,1
770,1019,48,0
614,1300,13,0
209,1007,7,0
803,1249,30,0
354,1117,25,0
471,1068,34,0
798,1034,32,1
116,1194,40,1
264,1055,30,0
662,1266,38,1
812,1042,12,0
442,1297,14,0
548,1231,47,1
453,1010,18,0
845,1128,44,0
477,1179,19,0
287,1193,21,0
303,1092,22,1
311,1231,36,1
208,1078,42,1
618,1085,27,1
446,1030,50,0
670,1213,27,0
633,1049,39,0
55,1265,43,1
912,1145,19,1
12,1069,28,0
657,1058,32,0
400,1185,20,0
908,1062,20,1
648,1296,44,1
980,1166,43,0
515,1171,10,0
656,1063,6,0
542,1147,17,0
237,1161,48,1
279,1141,13,0
348,1097,38,1
627,1221,21,0
104,1043,31,0
630,1292,33,1
517,1108,41,1
980,1266,47,0
872,1095,26,0
248,1262,28,0
364,1071,11,0
321,1219,38,0
633,1021,16,0
286,1092,27,0
149,1127,19,0
84,1080,37,1
966,1238,17,1
406,1182,27,0
978,1025,42,0
456,1156,36,0
743,1005,49,0
800,1120,39,0
161,1277,5,0
784,1018,49,0
460,1198,9,0
550,1057,17,1
500,1093,9,0
738,1019,36,0
509,1193,25,0
654,1237,28,0
804,1277,22,0
481,1227,25,1
663,1233,14,0
114,1040,28,1
749,1153,44,1
578,1127,25,1
361,1237,29,0
341,1055,27,1
770,1172,26,1
987,1109,8,1
761,1184,38,1
969,1198,10,1
449,1087,32,1
843,1201,35,0
835,1275,39,0
180,1211,43,0
702,1118,46,0
407,1191,27,0
666,1042,10,0
196,1042,20,0
466,1276,6,0
311,1017,28,0
262,1283,21,1
419,1258,49,0
406,1063,5,0
939,1062,10,1
143,1100,9,1
342,1019,49,0
316,1017,33,0
101,1246,16,1
244,1251,43,1
490,1081,7,1
12,1039,5,0
239,1036,31,1
561,1197,28,1
42,1158,48,0
678,1204,23,0
594,1196,12,0
429,1216,48,1
803,1285,6,0
158,1196,34,0
216,1152,34,0
670,1014,43,1
462,1146,49,1
134,1057,36,1
67,1211,5,0
848,1268,42,0
7,1210,17,1
948,1017,15,0
526,1286,14,1
73,1203,30,0
399,1099,24,1
405,1279,21,0
675,1209,21,0
578,1129,8,0
859,1288,9,0
130,1252,27,1
931,1265,50,1
466,1271,14,0
206,1188,50,0
788,1214,32,0
978,1283,37,0
768,1211,47,0
266,1076,30,0
537,1148,33,0
962,1213,31,0
793,1109,22,0
253,1129,44,0
822,1010,14,0
289,1047,46,0
164,1096,9,0
95,1103,14,0
782,1146,25,0
833,1027,28,0
110,1220,42,1
336,1018,7,1
822,1167,44,1
238,1082,35,0
381,1072,45,0
436,1254,41,0
899,1162,6,1
483,1038,6,1
937,1201,43,0
902,1200,46,1
25,1255,48,1
653,1179,38,0
117,1035,46,1
482,1082,24,1
392,1220,37,0
917,1158,8,0
994,1004,49,1
964,1167,48,0
537,1204,15,0
79,1194,46,1
580,1235,9,0
173,1206,29,1
956,1150,41,0
12,1159,38,0
800,1279,13,0
128,1166,10,0
608,1068,22,1
92,1088,18,0
653,1217,23,0
543,1001,18,1
846,1135,44,1
532,1185,21,1
658,1140,39,0
989,1106,33,1
828,1133,46,1
447,1108,21,0
390,1178,47,0
672,1298,12,0
861,1146,5,0
43,1074,49,0
254,1108,40,0
130,1122,11,1
60,1017,50,0
663,1196,9,0
467,1297,28,0
287,1252,32,0
517,1119,47,0
467,1162,21,0
930,1198,41,0
778,1045,24,0
345,1179,7,0
642,1044,41,1
382,1271,30,1
779,1078,19,0
690,1178,12,1
253,1003,17,0
927,1214,7,0
56,1074,5,0
463,1051,13,0
457,1067,35,1
983,1093,45,0
83,1176,30,1
905,1145,21,0
99,1007,38,0
149,1269,13,0
329,1004,17,0
156,1138,9,1
190,1231,45,1
494,1088,17,0
883,1017,5,0
263,1052,29,0
80,1134,8,0
400,1211,40,0
764,1219,14,1
609,1205,32,0
260,1211,10,0
772,1277,31,0
615,1024,16,0
552,1004,7,0
785,1152,50,0
101,1259,37,0
359,1168,14,0
380,1176,35,1
820,1291,19,1
221,1056,11,1
820,1108,40,0
420,1296,18,1
124,1141,18,1
422,1155,7,0
231,1262,50,1
690,1273,7,0
63,1232,26,0
485,1241,23,1
628,1258,39,0
703,1249,16,1
574,1077,9,0
768,1180,14,1
483,1066,45,0
519,1171,37,0
155,1022,17,0
92,1107,39,0
982,1227,36,0
526,1216,15,0
455,1069,42,1
741,1084,28,0
598,1103,39,0
645,1039,23,0
510,1013,10,0
183,1297,44,1
386,1181,49,0
574,1268,48,0
731,1013,46,0
405,1120,39,0
246,1057,8,0
742,1040,37,0
591,1128,17,0
661,1173,40,0
650,1035,47,1
471,1259,23,1
826,1005,47,1
888,1218,16,0
423,1011,15,0
901,1117,10,1
65,1184,16,0
13,1116,31,0
213,1162,45,1
986,1067,29,0
242,1200,46,1
493,1031,7,0
213,1075,7,0
693,1237,24,0
338,1066,32,0
997,1070,27,1
173,1297,7,0
672,1020,46,0
164,1226,28,1
465,1199,47,1
995,1039,44,0
497,1145,10,0
700,1045,24,0
395,1091,15,0
703,1238,36,0
917,1070,31,1
308,1166,25,1
768,1130,48,1
183,1214,17,1
629,1089,26,1
794,1252,39,1
510,1072,26,0
708,1165,32,1
546,1049,25,1
564,1052,50,0
624,1289,22,0
764,1278,35,0
594,1114,50,0
744,1239,41,1
227,1133,25,1
745,1274,18,1
733,1166,29,0
436,1293,31,0
925,1243,44,0
422,1138,27,0
554,1079,35,1
21,1170,33,1
554,1123,34,1
397,1176,30,1
625,1300,24,0
105,1082,42,0
192,1087,23,1
17,1225,31,0
120,1016,29,0
393,1163,44,1
425,1098,42,1
129,1156,27,1
130,1002,33,0
572,1169,19,0
560,1092,7,0
29,1181,14,0
97,1231,19,1
10,1148,20,0
242,1280,21,1
826,1189,23,0
956,1128,15,1
232,1007,9,0
789,1047,9,0
284,1053,18,0
715,1187,30,0
759,1038,12,0
802,1226,9,0
776,1053,11,0
955,1224,20,0
726,1154,18,0
200,1048,41,0
945,1147,45,1
79,1064,8,0
913,1182,40,0
956,1125,21,0
855,1179,40,0
856,1039,10,0
173,1260,20,0
467,1003,33,1
581,1064,40,1
416,1029,42,0
940,1011,41,0
449,1097,14,0
87,1203,45,1
101,1021,40,1
8,1039,33,0
845,1223,18,1
200,1102,8,0
505,1046,48,0
87,1066,46,1
43,1091,40,0
385,1164,49,1
621,1111,17,0
435,1123,50,0
408,1193,22,0
483,1099,37,1
664,1291,25,1
17,1159,20,1
645,1103,19,1
148,1281,9,1
277,1043,10,0
232,1084,42,0
826,1191,7,0
927,1051,16,0
366,1210,40,1
228,1126,37,0
651,1069,40,1
436,1265,37,1
399,1258,35,1
211,1188,25,1
391,1230,31,1
499,1189,31,0
540,1010,12,0
563,1114,41,0
491,1076,36,0
442,1164,30,0
261,1085,6,0
773,1049,16,0
350,1177,26,0
352,1218,21,0
520,1189,11,0
320,1230,47,1
138,1255,8,0
550,1236,41,0
623,1026,42,1
992,1072,36,0
368,1261,15,1
220,1254,5,1
337,1271,29,1
223,1123,46,1
648,1144,28,1
768,1257,47,1
360,1144,21,1
921,1259,12,0
329,1047,49,0
962,1013,31,1
463,1208,22,1
946,1235,31,0
963,1149,26,0
561,1155,20,0
804,1166,6,0
382,1090,9,0
836,1186,22,0
590,1174,7,0
617,1217,31,0
169,1264,21,0
217,1097,20,0
378,1117,10,1
119,1199,11,0
190,1021,18,1
767,1200,42,1
370,1248,44,1
778,1276,19,0
149,1264,37,0
676,1058,47,0
652,1031,31,1
859,1249,33,0
488,1093,41,1
770,1265,9,0
374,1271,33,0
781,1094,36,0
693,1154,10,1
160,1285,6,0
351,1080,10,0
912,1292,50,1
288,1084,47,0
288,1037,8,0
892,1232,33,0
226,1093,29,1
523,1102,13,0
522,1166,7,0
783,1159,30,1
273,1014,47,0
936,1225,31,0
402,1073,40,1
183,1249,36,0
969,1091,5,0
665,1216,20,0
488,1090,15,0
827,1029,30,1
846,1220,44,1
124,1215,5,0
985,1221,30,1
626,1042,32,1
790,1135,13,1
414,1042,48,1
980,1164,26,0
725,1283,12,1
172,1058,46,1
288,1025,31,0
435,1073,43,0
686,1129,23,0
113,1087,29,1
888,1153,42,1
917,1182,25,1
995,1125,28,1
122,1067,28,0
544,1006,23,0
222,1125,6,0
631,1053,18,0
39,1066,36,1
497,1082,46,0
780,1087,36,0
233,1002,32,0
943,1204,43,1
530,1150,44,1
149,1293,46,0
397,1103,44,0
661,1024,17,0
638,1212,16,0
904,1065,12,0
302,1209,19,1
360,1251,30,0
238,1117,16,1
647,1116,47,1
663,1237,50,0
236,1105,31,0
736,1259,22,0
203,1046,49,1
256,1216,40,0
598,1024,31,1
662,1035,13,1
235,1024,43,1
345,1028,5,0
534,1016,11,0
860,1059,30,0
797,1243,11,0
781,1207,11,0
466,1271,12,1
770,1249,20,1
541,1267,7,0
213,1193,49,1
463,1218,14,0
436,1115,11,1
283,1068,25,0
562,1299,41,1
607,1075,35,1
463,1103,27,1
407,1297,31,0
88,1178,26,0
44,1215,43,1
461,1039,31,0
278,1259,8,0
683,1204,28,0
421,1007,27,0
701,1049,23,0
353,1026,46,1
696,1161,7,0
515,1176,31,0
703,1079,7,0
630,1002,32,0
19,1132,21,1
23,1276,35,0
413,1117,14,1
30,1164,26,0
807,1288,34,1
108,1028,25,0
367,1001,40,1
281,1188,27,0
128,1056,42,1
229,1035,16,0
111,1112,29,0
136,1286,24,0
362,1036,46,0
186,1217,11,0
656,1080,33,1
584,1083,33,0
129,1065,17,0
876,1128,7,1
261,1022,6,0
515,1216,20,1
449,1107,34,0
900,1109,42,0
104,1181,10,1
483,1164,49,0
224,1068,11,1
832,1292,9,0
874,1180,11,0
866,1181,38,0
491,1169,36,1
473,1022,17,0
10,1066,34,0
405,1021,29,1
896,1100,25,1
302,1300,25,1
231,1103,32,1
731,1047,24,0
923,1039,38,0
66,1285,9,1
937,1090,22,0
112,1085,43,0
13,1273,47,1
393,1188,15,0
500,1159,21,1
932,1243,49,0
598,1073,26,1
234,1049,41,0
602,1101,24,0
314,1002,50,1
566,1244,10,0
12,1176,38,1
209,1238,18,0
974,1059,27,0
14,1099,24,0
633,1002,17,1
418,1243,48,1
437,1297,45,0
377,1211,36,0
20,1123,30,1
587,1229,18,0
912,1082,40,0
755,1144,12,0
735,1140,44,1
70,1029,26,0
824,1270,26,1
211,1247,20,0
101,1012,31,0
698,1106,14,0
132,1032,29,0
623,1074,35,0
381,1171,25,0
132,1069,31,1
20,1137,21,0
906,1100,37,0
536,1146,35,1
227,1009,46,0
154,1062,30,1
805,1185,25,1
742,1029,40,0
469,1114,5,0
822,1143,8,0
1000,1120,8,0
871,1170,30,0
405,1157,8,1
202,1260,13,0
38,1082,34,1
942,1242,49,0
772,1172,8,1
188,1231,9,0
57,1208,49,0
941,1075,27,0
20,1270,20,0
273,1114,26,0
119,1062,41,0
583,1102,12,1
516,1210,37,1
221,1255,42,1
526,1020,47,1
515,1058,20,0
728,1112,9,0
741,1196,20,0
336,1092,11,0
698,1052,5,1
55,1293,13,0
500,1008,22,0
900,1300,49,0
888,1098,7,0
766,1236,28,0
536,1069,32,1
162,1045,14,0
670,1137,13,0
594,1234,17,0
915,1032,39,0
159,1289,27,0
188,1126,21,1
60,1067,50,0
915,1030,11,0
817,1114,20,1
319,1204,44,1
878,1029,40,0
211,1131,24,0
406,1185,28,0
664,1253,9,0
109,1286,49,0
76,1062,10,0
542,1003,32,1
314,1068,9,0
998,1025,43,0
117,1179,42,1
927,1141,6,0
868,1231,47,1
704,1300,43,1
19,1163,25,1
432,1130,44,1
685,1246,41,1
740,1297,22,0
350,1172,50,1
183,1064,16,1
113,1031,21,0
183,1047,41,0
481,1130,50,1
146,1110,42,0
831,1069,19,0
628,1058,11,1
113,1106,18,1
763,1300,5,0
476,1256,42,1
763,1171,7,1
303,1162,41,0
971,1286,48,1
825,1071,35,1
118,1255,47,1
813,1055,17,0
161,1003,22,0
401,1026,21,1
198,1126,21,1
260,1053,15,0
660,1198,24,0
752,1299,14,0
47,1188,33,1
987,1186,38,0
399,1298,21,0
710,1204,46,1
559,1011,17,1
78,1146,48,0
124,1085,43,1
75,1100,31,0
871,1104,30,1
137,1046,32,0
602,1044,17,0
400,1278,16,0
837,1181,48,1
505,1187,32,0
500,1114,6,1
573,1255,41,1
138,1030,38,0
50,1264,27,0
771,1098,49,0
973,1115,33,1
619,1276,39,1
625,1281,15,1
862,1275,37,0
254,1261,15,0
630,1207,13,0
710,1211,18,0
849,1215,13,0
877,1040,43,1
563,1026,7,1
757,1027,33,0
915,1190,23,0
426,1083,40,0
547,1170,36,0
302,1167,11,1
922,1188,32,0
581,1169,48,1
349,1289,22,0
832,1229,9,1
933,1097,27,1
980,1016,26,0
49,1279,30,1
917,1135,46,0
74,1026,16,1
704,1012,44,0
261,1072,23,0
356,1133,5,1
582,1106,7,0
602,1220,31,1
260,1177,22,0
638,1282,34,0
743,1133,6,1
295,1022,9,1
931,1269,33,1
641,1161,37,0
792,1107,46,0
313,1279,24,1
612,1235,34,0
838,1018,46,1
809,1242,9,0
182,1117,25,1
686,1286,19,0
828,1282,24,0
364,1144,12,0
188,1205,35,1
569,1039,16,0
543,1154,25,0
596,1176,34,1
664,1241,31,1
985,1134,48,0
548,1046,30,1
725,1050,37,1
926,1166,30,0
408,1106,30,0
876,1216,40,1
618,1146,44,1
414,1072,5,0
342,1273,19,0
220,1247,5,1
903,1186,15,0
163,1070,6,0
951,1150,5,0
220,1246,35,1
270,1262,48,1
632,1026,20,1
906,1140,26,0
848,1099,46,0
400,1278,22,1
182,1051,21,0
991,1151,34,0
618,1104,14,0
729,1089,39,0
205,1141,25,0
582,1213,20,0
556,1233,10,0
841,1183,7,1
813,1251,45,0
228,1009,47,1
696,1079,25,1
619,1052,17,0
596,1269,22,0
850,1226,28,1
250,1051,31,0
875,1186,8,0
441,1034,26,0
533,1291,28,0
196,1230,44,1
690,1131,49,1
929,1120,14,1
987,1247,6,0
519,1192,44,0
70,1210,10,1
639,1103,22,0
399,1133,21,1
978,1139,42,1
672,1121,49,0
760,1094,27,0
203,1129,50,0
148,1091,34,0
472,1092,25,0
655,1063,14,0
944,1029,47,1
199,1210,17,0
917,1012,16,0
426,1297,13,1
666,1130,8,0
492,1293,43,0
888,1173,28,1
896,1208,38,0
142,1024,43,0
313,1099,45,1
165,1139,9,0
314,1174,19,0
21,1029,8,0
82,1143,43,0
581,1042,12,0
131,1299,49,1
599,1208,28,0
730,1192,32,0
933,1160,47,0
984,1064,31,0
305,1243,5,0
915,1258,38,1
371,1152,21,0
857,1215,41,1
853,1166,42,1
384,1031,30,0
908,1232,28,0
445,1282,43,1
425,1029,25,0
161,1195,34,1
178,1256,17,1
629,1281,41,0
708,1294,7,0
895,1087,36,0
490,1149,39,0
327,1249,23,0
598,1283,18,0
289,1198,26,0
593,1044,21,1
664,1028,8,0
573,1017,49,0
573,1127,44,1
354,1168,23,1
28,1244,41,1
954,1076,6,0
43,1231,19,1
681,1204,6,0
423,1248,15,0
598,1214,49,0
177,1215,27,0
529,1158,14,0
610,1069,7,1
966,1085,9,0
494,1267,7,0
198,1069,42,0
610,1099,17,0
577,1216,46,1
842,1161,23,0
853,1094,44,1
517,1174,39,1
514,1165,28,1
22,1115,28,0
112,1220,21,0
57,1031,44,1
66,1011,14,0
842,1130,6,0
98,1105,48,0
144,1027,27,0
880,1227,10,0
435,1002,6,0
637,1101,25,0
679,1021,39,0
86,1058,33,0
588,1180,11,1
344,1020,33,0
936,1255,41,0
294,1038,27,1
956,1148,37,0
571,1025,12,0
650,1121,16,0
611,1026,50,0
704,1169,14,1
243,1225,19,1
831,1001,28,0
561,1261,30,0
960,1013,46,0
32,1048,43,0
391,1291,7,0
277,1094,6,0
532,1261,10,1
154,1278,25,0
383,1205,13,1
68,1185,14,0
878,1175,40,0
884,1069,7,0
214,1104,45,1
655,1246,28,0
376,1161,26,0
744,1200,18,0
213,1216,46,1
79,1212,49,1
726,1016,48,1
628,1205,31,1
604,1039,37,0
782,1089,26,0
923,1256,33,1
381,1254,23,0
680,1216,23,1
58,1172,10,0
796,1137,49,0
26,1178,23,0
881,1077,17,0
447,1188,30,1
66,1015,26,1
921,1292,25,1
760,1214,40,1
254,1208,6,0
899,1169,48,1
968,1280,34,0
44,1146,31,0
97,1263,11,0
554,1004,24,0
227,1090,35,1
774,1060,27,0
679,1016,17,0
436,1227,21,0
791,1029,8,0
601,1151,18,1
379,1245,24,0
178,1270,17,1
427,1079,7,0
915,1289,30,0
709,1153,30,1
307,1277,22,0
779,1279,36,0
504,1057,18,0
268,1186,7,1
586,1093,5,1
8,1276,30,1
920,1158,28,0
508,1275,39,1
476,1181,18,0
297,1077,7,0
164,1151,17,0
485,1238,18,1
597,1289,25,0
72,1231,30,1
567,1018,7,0
905,1073,44,0
559,1189,8,0
911,1017,40,1
944,1019,47,0
238,1219,5,0
104,1120,44,0
210,1101,37,0
554,1034,11,0
828,1084,15,0
468,1196,31,1
454,1202,18,1
268,1011,26,0
386,1218,20,1
775,1253,50,0
848,1222,16,0
387,1080,50,0
877,1007,14,0
259,1272,28,0
283,1227,50,1
626,1016,22,0
875,1012,26,1
40,1291,13,0
486,1241,21,0
929,1021,42,0
220,1178,44,0
129,1228,17,0
520,1273,41,1
613,1288,10,0
928,1297,25,0
892,1134,40,0
688,1283,11,1
619,1153,40,1
613,1066,29,0
260,1137,15,0
990,1092,48,1
966,1259,18,0
366,1103,49,1
758,1055,33,1
787,1257,14,1
544,1101,9,0
649,1198,12,0
524,1226,50,1
907,1237,9,0
814,1026,28,0
887,1121,44,0
16,1182,30,1
129,1199,10,0
575,1255,20,0
109,1122,40,0
887,1031,16,0
533,1285,15,0
670,1106,7,0
269,1224,48,0
162,1273,41,1
260,1232,10,0
924,1256,23,1
102,1024,22,0
506,1109,20,0
735,1191,27,1
571,1025,47,1
247,1187,41,0
640,1288,13,0
795,1116,7,0
837,1037,12,0
537,1282,42,1
131,1137,8,0
353,1227,16,0
196,1182,48,0
793,1086,35,1
916,1053,29,1
930,1235,20,0
666,1267,46,1
382,1287,18,0
645,1100,17,0
227,1087,45,0
701,1015,11,0
476,1101,16,0
477,1165,41,0
265,1029,8,0
372,1114,6,1
486,1107,39,1
434,1130,48,1
646,1084,7,0
211,1271,8,0
572,1244,42,1
940,1214,16,1
377,1166,23,1
395,1279,14,0
450,1059,5,0
943,1090,21,0
364,1194,20,0
876,1123,13,1
457,1136,13,1
725,1139,13,0
728,1229,16,1
226,1274,45,0
982,1050,19,0
131,1118,6,0
588,1202,15,0
476,1191,15,0
798,1181,12,0
986,1078,36,0
277,1075,10,0
156,1295,24,0
760,1281,43,0
218,1021,39,1
190,1171,12,0
417,1015,47,0
981,1211,38,1
675,1048,23,0
692,1086,11,1
546,1149,35,0
41,1188,22,1
307,1151,44,0
943,1141,18,0
338,1069,43,0
314,1260,40,1
75,1009,21,0
953,1121,41,1
279,1101,48,1
176,1149,13,0
896,1146,24,0
662,1243,49,0
273,1241,32,0
837,1043,24,0
620,1095,45,0
651,1226,40,0
862,1006,31,0
783,1214,12,0
859,1206,36,1
931,1067,5,1
289,1100,21,0
724,1012,13,0
893,1237,24,1
272,1258,49,1
930,1135,36,0
66,1222,6,1
483,1156,36,1
936,1142,49,1
248,1158,13,0
156,1262,34,0
47,1283,24,0
935,1229,42,1
454,1280,5,1
201,1290,9,0
660,1168,39,0
124,1047,40,1
1,1203,5,0
968,1214,18,0
759,1246,13,0
855,1024,34,0
640,1274,28,1
191,1044,8,0
579,1156,18,0
516,1199,29,0
442,1162,8,0
921,1234,29,1
815,1163,14,0
806,1116,39,0
143,1093,11,0
191,1042,46,0
533,1284,17,1
227,1210,8,0
313,1206,47,0
629,1220,40,0
949,1280,18,1
302,1136,22,0
654,1106,12,1
996,1118,36,0
460,1237,31,0
401,1100,46,1
551,1261,41,0
393,1286,27,1
867,1103,11,0
764,1063,16,0
845,1175,29,1
207,1282,7,1
210,1293,30,1
115,1226,8,0
737,1007,46,1
646,1127,40,1
251,1092,19,1
219,1190,36,1
407,1053,33,0
443,1242,14,0
603,1132,25,1
354,1112,20,0
888,1007,23,1
558,1230,33,1
550,1156,22,0
142,1197,48,1
612,1223,20,1
501,1250,5,1
840,1083,6,0
702,1240,19,0
547,1263,43,1
659,1189,32,1
542,1290,5,0
846,1058,9,0
507,1009,46,1
596,1115,26,1
881,1210,40,1
281,1041,50,1
424,1173,17,0
856,1234,5,0
270,1281,20,0
154,1078,45,0
614,1108,26,0
727,1281,36,1
662,1039,20,0
944,1119,19,0
83,1027,50,0
622,1104,46,0
947,1074,16,0
899,1191,5,0
426,1147,21,0
275,1255,45,1
713,1284,32,0
284,1213,11,0
980,1123,13,0
173,1206,26,0
327,1240,30,0
718,1286,16,0
63,1022,11,0
73,1259,50,1
763,1105,19,1
636,1258,42,0
375,1204,25,0
633,1262,18,0
508,1107,6,0
787,1251,12,0
943,1221,49,0
398,1222,10,0
120,1258,41,0
934,1201,41,0
437,1258,37,1
829,1225,45,0
676,1202,10,1
936,1226,30,1
465,1236,43,1
286,1183,45,0
265,1200,41,0
320,1246,18,1
673,1111,41,1
376,1006,12,0
820,1236,43,0
89,1127,17,0
654,1104,17,0
203,1237,44,0
821,1155,47,0
739,1257,32,1
955,1235,22,0
334,1289,23,0
222,1040,42,0
41,1288,36,0
708,1197,26,1
68,1273,6,0
988,1264,17,0
776,1057,27,0
514,1298,29,0
873,1098,32,1
637,1137,15,0
622,1087,37,0
598,1242,28,1
937,1199,6,0
632,1084,34,1
127,1242,21,0
255,1281,44,0
695,1252,38,1
16,1190,42,0
477,1152,26,0
62,1278,9,0
881,1139,44,0
432,1176,20,1
670,1008,17,0
268,1295,30,1
35,1235,35,1
779,1163,43,0
576,1049,27,0
494,1038,16,1
562,1136,18,0
469,1219,22,0
767,1296,31,1
661,1034,32,0
325,1079,22,0
304,1236,20,0
276,1273,20,0
869,1161,17,1
963,1175,33,1
684,1221,13,1
929,1009,30,0
201,1289,32,1
445,1113,45,0
905,1205,17,1
324,1186,40,0
35,1197,13,1
977,1266,18,0
482,1262,16,0
728,1248,36,1
480,1115,42,0
65,1121,7,0
8,1141,20,0
301,1065,24,0
343,1276,36,1
431,1239,27,1
424,1010,21,0
332,1233,20,0
438,1195,42,1
588,1012,12,0
174,1177,23,0
559,1177,34,0
527,1217,38,1
873,1011,18,0
659,1118,26,0
26,1164,48,1
820,1039,21,0
605,1053,19,0
406,1218,36,1
232,1206,17,0
533,1056,25,1
819,1118,44,1
550,1253,37,1
788,1286,31,1
505,1268,39,0
669,1291,20,0
179,1180,32,0
132,1235,38,1
823,1196,5,0
455,1080,45,0
348,1135,35,0
540,1022,40,1
772,1225,48,0
406,1058,37,0
76,1093,37,1
941,1192,43,1
579,1103,22,1
854,1007,27,0
492,1128,27,0
194,1055,19,0
984,1231,30,0
162,1062,34,1
347,1240,29,0
951,1090,49,1
361,1232,20,0
769,1233,43,0
584,1292,49,0
87,1152,18,0
934,1145,21,1
262,1130,16,0
214,1141,33,0
665,1093,36,1
722,1114,28,1
913,1284,17,1
573,1143,24,0
780,1223,19,0
262,1232,8,0
730,1033,38,1
283,1276,32,0
648,1170,6,0
467,1140,34,0
380,1201,30,1
362,1023,30,0
449,1224,24,0
441,1270,46,0
93,1153,32,1
621,1085,24,0
753,1109,15,0
867,1031,14,1
424,1229,27,0
142,1240,41,0
291,1141,45,0
432,1156,23,0
749,1299,49,1
852,1099,22,1
824,1047,31,0
689,1067,10,1
653,1062,14,0
701,1109,6,0
998,1167,28,0
49,1037,42,1
302,1119,32,0
881,1086,32,0
190,1052,49,1
136,1091,43,1
555,1289,6,0
404,1298,50,0
892,1204,9,0
865,1238,15,0
602,1155,14,0
807,1240,47,0
341,1136,6,0
757,1064,19,0
945,1123,43,0
704,1254,45,1
318,1114,41,1
618,1020,11,0
363,1016,24,0
822,1145,38,0
382,1208,39,0
233,1019,38,1
777,1166,26,0
344,1038,35,1
549,1181,27,1
817,1105,23,0
553,1100,8,0
529,1090,28,0
856,1300,24,1
789,1079,43,1
819,1073,32,0
571,1176,43,0
935,1096,21,1
183,1103,23,1
41,1224,39,1
551,1006,36,0
397,1122,50,1
704,1236,50,1
779,1116,43,1
494,1163,39,0
659,1226,34,1
907,1230,21,0
333,1182,46,0
127,1249,33,1
558,1210,10,0
557,1144,21,0
1,1096,21,0
168,1244,18,0
620,1086,28,1
19,1184,41,1
332,1121,44,1
584,1092,43,0
456,1070,36,1
957,1133,40,0
109,1279,41,0
268,1137,18,0
445,1187,31,1
240,1221,23,0
929,1046,35,0
301,1278,50,1
602,1192,13,0
103,1008,42,1
988,1276,21,0
250,1179,23,0
453,1039,48,1
520,1293,8,1
153,1178,15,0
859,1162,26,1
174,1104,8,0
343,1161,21,0
670,1287,12,0
431,1123,50,1
727,1054,38,0
689,1034,15,0
687,1242,35,1
852,1113,15,0
850,1023,42,1
658,1046,25,0
962,1135,50,1
324,1118,34,0
990,1189,14,0
673,1131,30,0
639,1212,31,1
420,1113,12,0
594,1044,43,0
485,1128,12,0
659,1158,12,0
751,1273,38,0
412,1045,20,0
936,1108,45,1
84,1219,17,1
113,1177,27,1
737,1228,16,0
332,1191,31,0
378,1160,26,0
755,1267,36,0
655,1190,31,0
41,1175,6,0
935,1290,49,1
770,1145,37,1
959,1232,30,0
797,1204,32,1
105,1213,23,0
202,1040,47,0
450,1275,9,0
819,1082,37,1
843,1181,24,1
973,1083,34,1
266,1262,49,0
910,1272,12,1
210,1200,42,1
563,1240,21,1
118,1180,48,1
713,1171,5,1
377,1295,7,0
551,1177,50,0
540,1237,30,0
771,1138,35,0
84,1129,12,0
454,1049,47,0
667,1164,50,1
629,1277,12,0
514,1293,39,1
605,1116,43,0
678,1024,32,0
387,1025,8,0
912,1127,20,0
350,1234,17,0
296,1209,24,0
258,1093,9,1
81,1094,41,0
937,1225,24,0
268,1280,28,0
419,1011,40,0
235,1012,38,1
833,1035,49,1
311,1228,38,0
813,1220,23,0
975,1141,21,1
986,1023,9,1
357,1083,29,1
213,1229,22,0
574,1080,12,0
49,1290,31,1
127,1159,19,1
223,1128,49,0
921,1190,17,1
279,1031,20,0
408,1015,26,0
505,1075,24,0
294,1034,17,0
796,1196,24,1
277,1029,6,0
438,1194,39,1
107,1016,23,0
658,1077,49,1
420,1293,41,0
611,1081,10,0
429,1124,18,0
375,1019,8,1
73,1102,26,1
949,1077,43,0
998,1229,40,1
634,1297,38,0
30,1203,31,0
188,1061,11,1
364,1026,7,0
866,1071,37,0
800,1103,6,0
451,1157,46,1
195,1194,20,0
156,1275,29,0
172,1186,19,0
847,1113,28,0
41,1165,19,0
63,1061,35,0
23,1092,18,0
360,1286,18,0
75,1153,10,0
560,1225,18,0
672,1127,21,0
825,1193,22,1
118,1115,24,0
612,1262,21,0
380,1018,20,0
929,1010,44,0
920,1092,43,0
679,1139,36,0
290,1052,48,0
440,1195,13,0
668,1206,31,0
933,1287,50,0
